temperature_c,cpu_usage_pct,memory_usage_pct,disk_io_mb_s,network_traffic_mb_s,power_consumption_w,latency_ms,error_rate_pct,failure
44.65,35.66,44.05,77.85,116.39,149.72,11.05,1.257,0
59.26,58.96,61.03,126.72,354.02,208.87,27.01,1.489,0
52.19,49.24,39.83,91.08,296.11,185.75,26.64,1.66,0
67.44,63.85,68.75,161.55,451.14,225.76,55.53,3.751,1
69.84,60.18,62.76,149.34,571.65,209.13,54.89,4.315,1
52.81,44.24,60.17,66.61,183.86,171.66,13.56,1.554,0
45.76,44.01,63.41,72.95,343.05,170.46,31.78,1.895,0
47.1,32.16,56.67,129.96,222.67,156.63,33.06,1.451,0
53.11,47.1,52.31,98.43,317.31,182.36,26.26,1.558,0
46.54,43.44,49.71,116.93,298.17,172.06,22.98,1.581,0
53.6,45.26,62.86,143.64,350.75,170.6,18.66,1.718,0
48.27,48.65,59.38,107.19,274.52,177.5,35.77,1.576,0
48.34,30.54,61.76,121.3,191.1,155.42,28.03,1.179,0
41.11,21.51,34.64,73.61,228.34,146.19,9.42,1.05,0
50.23,33.6,43.08,74.79,213.08,162.69,13.8,1.45,0
60.02,68.22,70.06,146.86,444.14,178.04,27.92,1.216,0
68.04,49.9,68.49,175.8,419.55,219.83,41.46,2.619,1
49.42,30.41,52.17,118.02,193.79,158.17,21.68,1.49,0
76.58,86.21,77.55,205.34,637.51,235.09,63.17,4.888,1
39.64,20.1,25.69,91.67,110.47,146.43,11.91,0.407,0
67.72,65.33,62.86,95.69,413.26,214.14,56.61,3.525,1
48.76,46.0,35.01,80.2,209.4,172.37,23.16,2.126,0
45.22,30.08,24.33,68.41,170.93,157.11,20.65,1.23,0
65.58,53.26,70.12,144.49,451.44,195.6,41.84,3.45,1
69.95,60.25,68.38,220.95,531.76,195.6,47.34,4.24,1
48.8,41.37,42.6,121.69,129.27,162.13,16.3,1.157,0
51.25,51.74,53.05,163.88,288.44,188.74,30.43,1.674,0
40.27,27.58,46.27,104.41,125.17,140.37,22.29,1.406,0
38.3,20.92,27.73,76.23,54.85,134.11,18.77,0.847,0
51.74,51.16,44.41,88.61,233.79,179.66,22.71,1.746,0
62.12,64.76,77.26,169.87,471.73,195.01,15.57,2.449,0
52.3,49.19,48.39,134.75,234.55,173.91,19.91,2.174,0
51.55,41.95,61.6,95.9,218.49,162.97,25.28,1.103,0
46.84,59.65,58.45,132.55,356.05,181.99,31.14,1.931,0
57.19,61.24,61.04,152.13,406.81,188.4,43.56,1.228,0
56.42,72.39,64.29,154.29,425.99,209.86,24.56,1.77,0
59.9,64.11,75.84,132.18,401.39,182.36,21.2,1.643,0
38.28,23.23,27.62,56.28,126.47,141.27,22.68,1.093,0
45.55,48.09,45.14,85.0,212.85,170.46,15.12,1.949,0
77.43,81.0,66.29,193.18,427.12,246.55,51.69,4.645,1
55.05,44.87,35.24,109.43,252.84,194.14,21.35,1.498,0
75.1,72.49,81.29,172.47,568.66,236.76,48.73,3.899,1
48.12,47.5,54.27,77.84,300.05,173.86,15.18,1.204,0
45.18,33.75,40.69,110.31,181.12,154.51,20.4,1.271,0
53.98,41.92,60.14,122.22,262.08,157.24,21.02,1.472,0
77.46,69.51,52.79,132.0,368.09,248.39,54.69,3.33,1
53.37,52.23,41.62,103.41,226.77,175.39,21.22,1.9,0
49.89,34.84,43.69,63.67,158.74,150.95,10.56,1.161,0
53.07,61.5,53.84,154.77,332.9,203.23,21.62,1.643,0
63.2,63.28,65.52,142.0,479.54,197.12,32.72,1.699,0
43.81,36.7,41.17,94.93,251.48,149.8,22.41,1.353,0
47.17,38.3,40.15,95.2,141.08,142.85,27.22,1.247,0
48.23,39.75,47.93,86.79,237.09,160.36,16.37,1.298,0
53.71,48.14,62.98,114.91,316.14,180.67,23.48,2.078,0
55.55,68.36,65.77,201.91,395.04,214.76,21.99,1.951,0
54.33,53.35,36.95,50.63,205.25,163.98,22.83,1.616,0
59.16,62.4,45.35,70.27,268.42,183.96,15.04,0.906,0
61.98,47.56,63.31,128.02,413.89,223.86,59.14,3.774,1
60.33,54.43,57.51,95.56,255.61,169.3,7.66,0.902,0
62.01,54.36,50.73,153.16,237.44,188.1,17.71,1.929,0
48.74,45.85,36.14,138.37,237.87,186.6,15.72,1.446,0
51.7,44.72,57.65,91.99,336.0,170.17,24.73,1.438,0
41.26,24.23,33.88,83.17,216.05,144.87,23.17,1.166,0
70.59,67.74,66.89,188.69,570.02,206.85,50.83,4.038,1
55.68,41.52,44.07,116.46,267.92,168.9,21.17,1.426,0
43.44,19.75,38.38,72.48,137.41,144.05,18.86,1.367,0
60.5,58.04,54.72,98.72,294.91,185.79,29.94,1.781,0
72.99,59.89,64.66,166.96,553.07,200.72,47.56,3.244,1
50.31,53.08,47.57,73.25,244.69,167.17,26.08,2.407,0
75.34,67.81,74.77,219.6,621.15,221.77,39.16,4.661,1
58.2,64.29,70.77,151.79,415.6,198.27,25.39,1.002,0
50.06,39.21,70.01,120.29,284.25,169.5,14.63,1.798,0
58.55,55.43,83.0,159.05,310.01,179.83,28.01,2.595,0
43.28,53.41,58.51,130.61,258.32,177.57,13.68,1.915,0
57.1,50.97,49.17,99.97,263.99,178.05,25.19,1.832,0
51.58,45.07,50.16,83.33,206.86,154.57,24.78,1.861,0
42.44,29.28,36.39,65.12,238.45,158.84,29.69,1.394,0
41.04,22.51,20.98,55.96,62.65,128.21,20.56,0.805,0
50.8,48.09,54.96,116.56,146.91,174.16,34.82,1.718,0
69.22,70.89,71.81,159.01,413.38,197.51,25.89,1.819,0
85.47,89.96,79.64,222.53,603.07,255.94,64.51,4.482,1
50.65,38.76,53.67,70.52,284.64,167.9,21.63,2.254,0
61.27,65.03,69.22,166.1,398.31,187.21,29.48,1.695,0
44.59,39.71,65.51,104.61,276.09,172.83,19.38,1.048,0
51.37,44.6,50.59,124.0,292.02,160.34,28.26,1.923,0
49.25,45.3,41.36,81.06,183.43,169.75,20.97,0.583,0
72.93,63.49,66.6,165.12,411.81,217.67,39.24,3.523,1
56.69,55.76,60.2,138.85,309.47,167.63,24.68,2.128,0
49.23,43.98,37.16,91.39,221.42,172.57,15.64,1.305,0
53.9,47.44,49.31,118.01,240.73,161.83,33.25,1.287,0
43.09,42.18,41.73,80.55,238.15,188.13,18.96,1.327,0
75.67,57.65,69.37,161.45,436.82,228.35,42.58,3.176,1
55.56,54.58,42.11,153.23,260.36,192.97,23.58,1.59,0
58.14,59.44,68.14,131.71,263.0,186.04,18.98,1.974,0
57.49,70.21,60.99,156.4,357.55,166.69,35.07,2.046,0
52.9,40.03,38.9,84.72,193.36,149.89,17.4,1.612,0
49.02,48.27,53.1,132.61,267.13,167.24,24.64,1.736,0
53.37,50.95,52.3,130.09,243.22,170.65,21.91,1.379,0
66.11,76.96,64.01,149.24,353.29,194.92,30.6,2.482,0
50.4,41.08,46.31,68.5,173.08,156.36,22.14,1.276,0
56.36,74.34,78.15,164.7,334.24,197.55,28.54,2.484,0
50.8,38.62,49.06,65.34,329.66,158.21,18.03,0.932,0
48.27,43.85,64.47,137.05,305.14,167.59,26.74,2.53,0
64.96,53.31,59.08,139.57,334.57,210.2,42.79,3.999,1
44.69,36.18,54.64,93.05,208.59,157.11,19.13,1.152,0
59.55,58.99,55.44,159.48,461.81,191.34,24.15,1.265,0
53.9,47.3,41.04,79.22,217.7,165.03,20.58,1.125,0
56.15,62.47,59.38,138.22,337.28,177.25,26.86,2.667,0
65.63,71.74,62.18,144.55,307.37,188.64,32.57,2.729,0
48.18,26.3,26.64,70.85,105.79,153.7,15.72,0.78,0
59.79,40.69,45.21,94.12,427.13,184.19,41.05,3.128,1
72.16,66.65,62.69,219.09,373.75,244.31,52.37,3.794,1
55.72,43.07,50.57,64.1,208.98,149.57,4.71,1.728,0
56.26,62.76,46.39,148.37,309.42,188.75,23.37,1.645,0
50.04,33.94,24.43,66.63,185.12,172.16,19.01,1.105,0
49.25,43.38,65.48,137.97,277.99,177.78,21.99,1.51,0
50.68,52.64,35.56,65.4,172.09,174.54,6.75,1.57,0
54.79,50.59,33.55,90.46,277.89,166.3,16.09,1.195,0
51.96,51.44,59.87,128.04,272.09,174.98,17.78,1.672,0
76.96,87.09,79.31,198.13,674.94,253.84,55.21,5.34,1
53.21,55.16,43.98,120.34,282.43,179.82,13.18,1.825,0
45.64,40.98,49.6,104.5,284.98,176.97,12.63,1.53,0
47.88,35.0,53.07,68.96,220.22,154.71,21.44,0.925,0
49.15,50.82,35.17,114.52,268.14,178.13,17.88,1.723,0
44.31,36.33,52.83,114.92,229.35,161.85,28.43,1.709,0
49.6,55.67,58.51,128.95,273.73,175.04,18.48,1.415,0
57.0,51.84,49.03,117.38,296.74,182.07,20.93,1.66,0
45.69,31.36,60.29,64.31,57.56,137.17,21.15,1.745,0
47.01,41.29,61.43,126.29,248.32,160.37,18.1,1.033,0
72.68,62.8,82.23,164.91,346.36,214.18,40.18,4.224,1
55.45,45.22,44.63,93.67,245.0,188.75,29.63,1.814,0
70.38,83.59,93.94,196.44,597.43,235.7,48.88,4.533,1
70.06,71.12,74.33,236.62,665.2,215.06,45.43,4.392,1
83.27,79.05,99.66,209.04,622.64,242.36,45.95,4.381,1
75.78,71.89,71.95,200.08,476.13,242.48,48.04,3.785,1
77.32,74.71,88.02,148.14,576.07,222.41,53.85,3.739,1
81.43,66.61,82.86,168.94,600.55,234.87,49.17,3.455,1
57.89,62.8,63.06,126.47,274.39,189.57,27.15,1.603,0
44.89,43.83,54.78,112.84,302.09,168.42,22.72,1.959,0
71.51,62.53,72.93,197.01,535.52,207.45,52.32,3.763,1
54.25,50.2,50.02,117.21,317.71,174.77,18.38,1.454,0
53.57,40.23,34.21,127.53,261.13,171.2,28.56,0.92,0
76.4,79.13,82.3,221.67,560.99,227.12,46.68,4.744,1
82.65,86.47,66.83,211.05,497.13,277.07,36.52,3.688,1
43.11,18.99,31.34,31.53,228.66,130.57,7.99,1.075,0
47.54,43.31,50.73,111.7,189.47,170.14,17.37,1.17,0
46.72,40.37,52.1,77.95,238.53,166.71,27.43,1.374,0
56.34,53.28,53.22,145.13,213.67,170.07,28.84,1.796,0
53.73,53.42,41.5,115.08,314.64,176.73,28.21,1.515,0
47.2,50.46,52.67,42.74,258.27,175.84,24.55,1.721,0
46.02,36.53,46.44,105.39,249.24,152.29,24.79,1.743,0
54.26,48.81,58.44,144.42,342.53,166.06,26.32,2.535,0
54.68,46.56,57.68,119.95,172.84,176.91,16.36,1.817,0
45.87,42.74,60.19,108.31,269.76,158.73,18.86,1.44,0
41.51,25.4,38.08,73.96,252.63,151.52,16.05,1.174,0
52.33,56.56,68.14,164.89,411.6,177.2,33.94,2.172,0
53.54,50.87,49.09,123.03,318.56,179.2,12.9,1.772,0
49.04,40.95,50.56,68.9,276.55,165.38,25.86,2.018,0
51.04,42.84,42.24,113.7,160.28,158.79,20.95,1.889,0
72.32,71.09,55.49,163.81,437.34,236.61,44.13,4.232,1
89.27,93.14,84.77,197.62,621.94,261.78,59.72,5.049,1
50.45,47.35,51.98,163.64,222.58,151.5,11.22,0.97,0
51.32,47.74,43.1,109.97,219.29,182.66,26.24,1.789,0
68.99,66.81,64.21,194.34,457.45,211.49,62.8,3.982,1
49.51,48.55,39.58,129.71,239.38,159.08,22.66,1.432,0
59.72,66.07,54.61,147.66,472.62,197.74,20.39,2.004,0
53.28,52.21,47.69,47.21,230.09,174.28,23.24,1.253,0
39.16,29.73,36.53,62.05,225.77,146.98,13.13,1.621,0
45.1,31.17,49.33,58.43,146.85,152.48,14.33,0.882,0
48.33,48.13,47.82,131.24,295.69,197.38,18.2,1.86,0
60.92,69.02,64.57,148.43,451.13,193.98,26.83,2.544,0
79.81,72.87,69.6,188.67,503.78,222.2,54.53,4.782,1
48.99,44.51,48.33,114.37,197.49,153.81,24.35,1.73,0
58.79,66.5,68.08,143.48,307.09,195.71,28.57,2.608,0
48.62,30.21,41.82,116.88,247.44,162.29,31.36,1.63,0
46.43,41.63,31.83,105.25,237.1,155.37,18.64,0.57,0
59.29,57.71,56.96,169.62,431.56,171.2,25.24,2.049,0
63.13,54.65,75.6,90.79,325.26,185.91,26.34,1.929,0
55.76,51.56,67.24,111.34,402.39,185.12,22.12,2.115,0
79.82,81.32,85.81,204.0,567.53,246.84,59.91,5.182,1
79.92,77.78,73.06,237.47,542.26,230.07,47.69,2.84,1
68.92,79.5,99.54,202.99,584.06,252.72,39.39,4.35,1
67.65,69.65,65.31,229.44,550.77,211.59,53.38,4.399,1
56.07,47.79,51.64,102.14,256.11,169.48,26.01,0.891,0
58.83,72.67,75.31,175.74,409.69,214.95,27.37,2.024,0
50.52,43.69,45.88,77.65,197.36,167.78,18.23,2.059,0
53.62,59.49,65.54,127.73,283.26,188.07,22.03,1.664,0
43.5,19.52,49.03,92.93,145.11,114.48,7.93,0.718,0
44.61,26.57,43.86,86.2,171.59,156.59,28.49,0.728,0
38.56,26.74,45.71,116.31,198.14,147.47,25.16,1.244,0
48.0,47.17,48.9,110.4,166.28,164.72,16.64,1.313,0
57.93,46.16,72.72,123.72,216.18,174.81,22.1,2.443,0
56.4,56.44,54.98,134.69,339.63,187.75,24.43,2.338,0
42.95,28.2,34.74,96.53,223.56,162.81,11.74,0.79,0
45.79,39.86,48.43,100.81,290.21,161.76,27.02,1.391,0
40.66,38.46,37.79,79.96,142.93,171.11,10.34,1.339,0
61.86,58.41,63.89,185.02,432.22,174.25,32.49,1.328,0
70.64,78.2,57.29,172.52,438.24,237.48,57.39,3.819,1
51.0,31.75,62.56,100.64,258.62,150.17,17.3,1.716,0
59.74,78.21,81.73,175.34,400.72,193.91,22.87,2.537,0
39.34,37.23,45.23,115.08,252.16,153.8,22.78,1.53,0
63.86,54.17,58.41,126.38,337.37,215.34,57.43,3.471,1
73.82,70.71,84.87,221.23,527.83,210.83,53.91,3.378,1
49.67,52.19,52.18,114.57,229.32,169.28,20.63,1.352,0
47.92,48.66,54.08,96.0,230.74,173.93,24.94,1.903,0
49.72,36.69,53.44,91.69,223.12,150.12,15.86,0.949,0
71.65,62.24,50.8,155.88,368.47,213.15,50.19,3.246,1
47.1,35.24,39.75,78.99,204.3,153.5,31.81,1.272,0
55.56,57.23,54.86,142.1,304.09,187.22,24.29,1.968,0
53.34,55.1,68.74,166.28,406.69,167.9,18.94,2.378,0
55.66,56.8,67.49,134.28,420.26,198.44,44.22,2.2,0
45.87,31.06,38.74,101.58,159.08,159.68,18.8,1.104,0
75.25,81.8,84.15,267.49,588.41,245.02,45.31,3.785,1
72.47,71.71,69.81,217.47,481.76,214.01,50.23,3.612,1
57.93,69.2,66.72,147.04,422.19,197.78,32.02,2.641,0
57.94,63.01,44.46,122.15,311.94,184.23,16.44,1.618,0
58.75,65.69,59.29,135.57,329.55,190.25,32.02,2.28,0
66.28,66.93,72.2,165.98,387.29,192.08,29.13,2.151,0
47.44,53.59,53.57,83.41,262.16,176.48,17.18,2.143,0
52.23,35.24,63.93,114.09,255.53,156.68,19.31,0.971,0
54.71,45.58,48.27,105.33,307.13,173.74,25.97,1.659,0
50.94,46.32,49.86,101.67,224.71,190.81,16.89,1.418,0
49.55,50.71,54.45,116.39,343.91,172.95,21.42,2.032,0
49.7,50.11,57.25,138.28,230.13,170.26,26.32,1.835,0
69.35,51.61,63.78,152.15,393.56,229.41,35.43,3.181,1
53.36,55.42,65.22,132.79,283.37,197.38,27.61,2.377,0
57.05,53.01,41.86,104.76,340.96,172.89,26.65,0.881,0
79.7,76.98,73.06,191.95,466.93,247.75,58.47,3.698,1
47.06,39.74,40.71,86.06,226.7,157.72,13.84,1.647,0
49.38,60.09,61.99,125.1,367.41,190.84,26.01,2.01,0
46.18,45.09,42.72,93.04,247.08,149.27,16.36,0.96,0
49.06,36.7,38.4,93.69,199.15,189.14,19.62,0.877,0
63.47,64.61,70.43,139.1,366.89,213.87,23.37,2.269,0
56.19,61.28,52.69,94.36,303.27,184.15,32.02,2.383,0
48.29,40.64,51.16,82.36,170.77,148.23,25.8,1.253,0
47.55,53.19,30.79,85.11,191.22,171.95,14.0,0.877,0
54.4,47.34,63.63,140.9,299.51,161.36,23.85,1.394,0
49.98,49.66,51.08,104.19,180.03,179.83,24.23,1.444,0
55.56,41.42,57.15,77.24,145.46,152.21,20.21,1.454,0
48.64,42.01,38.97,117.33,154.7,166.1,22.49,1.314,0
55.8,70.78,65.35,172.76,429.97,211.29,33.06,1.849,0
57.84,69.27,77.61,171.49,316.52,199.45,23.76,2.227,0
56.48,62.62,73.0,114.44,284.55,179.49,25.84,1.793,0
56.07,44.53,45.04,82.17,240.18,161.72,18.74,1.356,0
58.58,74.53,71.1,145.24,400.93,198.75,23.41,2.298,0
52.44,57.78,55.25,130.31,280.12,177.4,23.6,1.709,0
79.16,73.67,100.0,272.63,536.09,228.3,60.53,5.151,1
49.69,43.89,40.96,64.12,157.71,161.57,14.93,1.594,0
46.91,24.87,52.6,93.78,329.42,137.59,15.19,1.798,0
60.81,53.75,43.02,135.18,164.91,209.03,39.09,2.664,1
39.98,15.14,47.35,100.01,189.7,135.5,17.56,1.604,0
46.21,45.9,45.86,86.22,161.1,179.4,21.1,2.257,0
45.28,29.25,45.53,72.84,124.34,160.27,20.84,1.038,0
54.84,53.92,47.92,72.41,245.35,177.81,21.98,1.281,0
49.44,37.93,35.29,103.17,319.01,159.58,14.31,1.012,0
50.96,49.55,61.36,84.65,241.44,154.46,22.6,0.495,0
50.77,43.26,45.54,73.81,207.07,139.14,13.24,1.736,0
55.18,49.73,45.63,85.22,287.07,184.59,20.58,1.756,0
68.97,78.34,65.28,173.41,615.44,222.86,62.85,5.461,1
79.2,81.1,71.38,196.46,475.49,239.09,46.09,3.965,1
57.64,54.93,46.02,129.89,289.34,194.39,15.15,1.189,0
62.64,64.76,54.06,159.67,286.41,190.03,18.53,2.052,0
57.63,60.02,44.33,119.79,316.08,183.82,26.32,1.661,0
49.57,50.07,65.57,117.73,200.5,181.93,27.33,2.01,0
51.73,63.24,51.97,113.88,315.68,173.58,29.73,1.32,0
52.28,48.49,55.46,101.39,347.07,162.78,25.21,1.165,0
46.89,27.18,38.7,75.46,230.42,153.6,9.93,0.669,0
73.32,67.5,83.31,180.86,543.79,216.11,43.19,4.475,1
73.43,66.33,82.12,172.87,559.03,222.16,49.91,4.437,1
53.89,48.4,51.88,88.43,308.7,188.09,22.39,1.729,0
49.9,58.34,55.61,141.74,205.36,187.45,23.49,1.358,0
73.84,74.33,67.52,168.0,364.16,243.42,41.99,3.534,1
51.52,53.93,41.14,114.3,266.6,168.23,21.15,1.451,0
73.47,65.66,70.85,152.93,339.59,204.31,44.95,3.498,1
56.85,46.46,48.7,115.92,343.88,177.01,19.57,1.533,0
51.56,37.96,34.58,89.21,115.51,173.91,8.7,1.043,0
57.03,54.11,52.55,96.0,299.24,188.59,35.87,2.724,0
48.88,58.49,45.83,125.24,321.87,170.89,21.4,1.697,0
51.33,40.56,46.13,68.12,257.74,154.3,10.24,1.587,0
48.93,44.83,46.91,128.44,353.09,142.67,25.8,1.416,0
56.36,61.39,59.9,134.73,313.42,176.26,28.04,1.644,0
45.58,37.32,42.93,103.59,166.81,158.81,21.26,1.689,0
80.32,78.08,74.94,167.08,551.3,249.23,61.54,4.219,1
46.26,30.09,45.95,104.78,181.52,184.59,8.38,1.03,0
78.26,78.35,84.24,184.19,494.4,234.29,59.78,3.902,1
53.55,47.31,36.98,117.81,277.14,167.87,21.68,1.005,0
53.78,54.74,44.53,125.69,204.28,177.74,17.68,1.624,0
51.13,44.06,68.47,128.15,306.63,160.43,22.41,1.677,0
57.5,57.41,51.1,128.0,296.72,191.11,20.4,2.254,0
40.27,20.69,28.97,73.39,40.03,140.0,8.33,0.117,0
56.16,52.11,48.59,142.47,364.79,183.92,23.6,1.404,0
48.51,27.9,44.29,82.88,203.64,152.95,16.83,1.577,0
53.32,51.83,55.1,154.37,459.83,180.34,19.94,1.292,0
52.82,54.52,63.12,134.52,383.72,180.74,27.46,2.139,0
63.44,54.18,58.29,136.3,355.97,180.01,30.94,2.209,0
83.04,90.55,76.93,249.16,566.9,236.02,67.32,4.734,1
52.24,43.23,53.47,68.93,275.76,170.43,21.6,2.266,0
54.55,46.14,44.49,106.15,277.34,187.46,34.25,2.21,0
51.75,54.52,39.02,82.37,280.31,176.7,20.59,1.223,0
55.23,55.01,45.85,108.34,333.02,180.34,26.28,1.938,0
60.92,51.85,50.18,99.41,245.97,181.73,23.0,1.431,0
67.65,51.28,40.66,155.07,404.57,212.74,44.58,3.321,1
49.84,46.69,47.44,91.57,167.98,174.6,12.68,1.633,0
56.14,52.14,45.46,133.63,375.04,173.7,20.81,1.668,0
46.64,44.56,46.17,112.06,226.51,164.86,19.56,2.099,0
62.05,69.44,71.46,173.08,324.42,201.67,19.51,1.953,0
44.78,45.44,36.0,56.52,171.33,171.5,21.68,1.905,0
59.64,68.21,61.4,153.34,332.21,198.24,25.59,2.168,0
53.87,48.03,51.23,106.28,239.62,163.8,22.45,1.67,0
41.02,45.97,40.4,119.26,208.04,152.68,20.57,1.892,0
50.53,34.05,44.33,72.56,218.58,160.73,14.23,1.27,0
48.5,52.06,32.03,120.12,172.64,189.69,23.93,1.658,0
47.71,41.28,51.73,99.51,166.16,164.73,24.58,1.731,0
42.69,35.49,20.95,76.0,231.82,171.65,16.32,0.865,0
58.44,61.68,62.91,135.01,236.32,194.19,24.24,1.427,0
75.25,73.79,72.65,180.01,568.7,220.86,61.65,3.864,1
68.8,73.04,69.56,186.32,458.11,239.34,48.43,4.233,1
65.49,72.88,63.4,93.76,377.77,200.91,31.34,3.028,0
71.77,72.86,49.93,189.17,464.54,238.33,57.79,4.884,1
79.32,86.59,81.75,199.12,655.99,243.1,58.49,4.615,1
53.2,56.11,75.76,164.48,303.45,174.37,24.62,1.781,0
48.62,47.93,30.97,85.83,264.43,179.55,20.49,1.467,0
60.44,61.56,54.4,153.87,366.58,188.1,29.13,2.013,0
51.08,55.91,49.71,112.13,311.81,172.38,24.06,1.844,0
70.76,54.74,48.5,101.27,374.73,220.59,45.85,3.446,1
40.11,24.48,26.4,70.57,69.31,155.05,13.01,0.428,0
72.24,66.96,69.62,176.99,284.43,227.49,48.95,4.306,1
54.39,54.5,51.18,162.16,335.42,178.99,37.83,2.182,0
43.11,30.07,39.64,92.86,159.82,144.32,16.61,0.762,0
71.77,72.24,80.47,210.5,650.63,238.27,57.09,4.839,1
83.16,96.06,97.03,300.91,574.21,256.23,67.43,4.918,1
73.5,74.94,85.91,219.35,539.48,215.32,64.93,5.099,1
57.34,63.16,78.82,152.38,362.45,183.47,29.31,2.359,0
57.43,67.06,68.53,181.02,418.43,196.78,24.29,2.655,0
72.2,59.17,66.6,144.1,416.98,239.6,42.7,3.253,1
58.74,54.09,57.46,107.72,361.93,182.1,22.77,2.105,0
61.08,55.87,54.98,91.0,392.13,187.19,24.33,2.273,0
52.3,48.0,41.86,109.79,216.25,175.6,18.07,1.504,0
47.53,37.3,60.48,140.25,243.3,167.84,21.94,1.851,0
48.39,40.89,66.33,144.19,395.13,156.32,13.05,2.32,0
48.22,33.69,41.61,92.08,283.31,157.19,16.35,2.29,0
44.81,23.94,36.27,42.89,154.2,137.36,23.31,2.117,0
72.74,77.12,80.82,199.32,561.62,246.19,51.3,4.414,1
79.7,88.53,85.25,197.04,535.81,225.24,52.88,4.085,1
82.01,90.97,71.2,169.07,697.18,245.03,72.92,3.335,1
49.48,31.42,41.66,70.9,186.16,156.38,16.7,0.931,0
54.66,57.16,46.32,102.91,263.28,184.84,18.26,1.465,0
59.5,61.29,56.54,126.47,341.79,186.43,21.78,2.019,0
45.46,29.94,52.06,87.43,293.78,141.73,17.63,1.797,0
44.65,37.42,31.12,68.28,203.24,150.22,10.33,1.835,0
43.22,40.17,37.26,78.44,224.19,160.47,19.64,1.783,0
56.22,56.97,63.78,119.38,301.29,183.67,27.46,2.647,0
67.74,64.8,31.95,116.93,275.19,223.19,41.29,1.981,1
50.07,25.12,28.3,52.67,133.11,137.1,18.32,1.355,0
76.06,73.77,81.89,216.59,739.22,232.57,52.19,4.324,1
45.18,35.88,44.82,98.63,185.58,157.43,13.9,0.842,0
71.55,56.53,76.76,218.49,584.16,199.03,53.44,3.513,1
41.5,29.17,53.41,113.75,221.91,147.13,10.69,1.596,0
71.55,76.21,76.12,220.5,513.98,236.54,47.3,3.483,1
75.78,67.68,68.55,156.54,481.19,238.02,66.6,4.408,1
80.5,86.4,70.27,235.29,645.95,253.17,60.06,4.529,1
51.28,50.79,43.45,153.89,361.93,181.32,16.13,1.177,0
54.09,57.24,59.88,124.37,233.97,179.3,19.79,1.047,0
85.35,87.21,79.94,222.42,651.31,241.39,50.73,4.444,1
75.94,84.69,85.21,225.57,583.43,256.68,59.57,5.566,1
69.58,78.24,56.72,202.37,574.05,252.03,50.56,3.919,1
48.76,40.18,48.7,87.54,325.68,138.63,16.43,1.464,0
53.91,57.64,52.03,102.88,256.09,173.79,20.27,1.73,0
81.81,78.54,62.38,205.59,531.52,243.46,59.29,4.706,1
47.49,37.6,62.59,76.89,263.43,146.24,26.59,2.016,0
51.24,66.28,61.4,176.78,351.53,178.76,29.0,1.707,0
54.64,53.07,62.45,134.84,278.92,176.91,30.2,2.392,0
57.81,59.8,68.19,136.03,403.89,191.39,29.16,1.747,0
54.07,59.33,68.76,106.49,436.4,198.48,38.24,2.76,0
50.69,38.66,28.14,66.37,207.61,160.24,19.69,1.58,0
60.69,59.26,52.16,157.88,418.1,210.11,42.43,3.848,1
73.19,58.53,76.96,180.09,499.09,217.47,40.19,4.935,1
42.05,30.08,23.38,97.87,145.53,150.72,19.91,2.077,0
56.74,44.93,34.69,106.6,283.0,163.07,20.39,0.536,0
52.2,51.43,62.92,147.88,364.46,188.5,25.86,1.588,0
74.99,79.31,78.26,174.86,541.91,260.09,56.44,5.235,1
51.37,46.95,41.86,58.5,136.15,165.11,19.79,1.183,0
49.89,35.68,31.54,88.33,164.48,137.79,23.51,2.153,0
51.42,51.57,50.94,79.29,215.83,180.11,25.17,2.177,0
38.71,21.16,38.46,108.85,69.46,122.96,15.27,1.411,0
61.23,52.17,68.09,85.51,402.48,181.54,26.28,1.375,0
59.56,48.3,65.0,168.15,452.62,182.72,36.02,2.518,1
67.72,62.6,74.36,221.44,563.58,207.51,52.79,4.305,1
71.92,61.39,71.07,194.53,544.25,219.03,42.37,4.405,1
54.14,60.28,55.72,125.51,271.01,173.62,21.91,2.335,0
57.24,47.62,53.83,136.85,215.43,166.1,20.87,0.986,0
57.99,60.92,52.89,121.29,356.31,193.97,34.74,1.937,0
82.45,78.47,80.1,205.11,530.9,257.72,60.44,4.652,1
55.66,61.04,57.97,173.48,288.85,201.39,30.67,1.769,0
44.29,49.78,61.68,85.0,237.03,159.81,28.43,1.65,0
48.8,44.41,64.51,122.94,278.34,158.67,23.73,1.912,0
76.85,75.47,81.15,170.78,569.79,236.99,61.99,4.876,1
74.33,78.97,85.95,251.72,578.63,248.19,53.46,4.844,1
45.22,32.59,51.41,85.4,220.13,152.28,32.12,1.695,0
55.06,57.92,48.73,165.37,279.28,182.05,22.5,1.92,0
43.66,42.38,28.45,51.7,81.14,160.09,18.38,1.783,0
58.76,62.61,51.68,127.11,329.22,185.82,34.36,1.901,0
56.12,46.29,47.66,101.31,156.73,181.92,28.1,1.599,0
48.31,45.89,42.0,121.56,318.45,180.62,18.43,1.488,0
55.15,54.55,62.45,123.48,325.16,174.53,16.87,1.473,0
53.09,49.35,53.24,112.35,200.62,160.02,18.6,2.123,0
80.02,76.63,69.32,251.0,538.08,246.76,49.86,3.376,1
56.48,62.06,47.63,127.98,332.97,196.29,26.54,1.527,0
47.34,32.5,46.12,66.87,202.19,151.05,10.0,1.031,0
